  Model loaded → /app/models/tradesage_10y.pkl
  Features : 107
  Saved AUC: 0.6699
  Ensemble : ['lgbm', 'catboost']
2026-05-08 05:49:31,625 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TIMETECHNO via all methods.
2026-05-08 05:49:36,296 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TIMKEN via all methods.
2026-05-08 05:49:39,878 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TINNARUBR via all methods.
2026-05-08 05:49:43,463 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TIPSFILMS via all methods.
2026-05-08 05:49:47,623 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TIPSMUSIC via all methods.
2026-05-08 05:49:51,782 [WARNING] src.core.screener_scraper: Failed to fetch HTML for TIRUMALCHM via all methods.
2026-05-08 05:50:11,414 [WARNING] src.angel.angel_data_fetcher: Symbol TOKYOPLAST not found in NSE Equities index.
2026-05-08 05:51:33,091 [WARNING] src.angel.angel_data_fetcher: Symbol UMAEXPORTS not found in NSE Equities index.
2026-05-08 05:51:38,331 [WARNING] src.angel.angel_data_fetcher: Symbol UNIINFO not found in NSE Equities index.
2026-05-08 05:52:05,034 [WARNING] src.angel.angel_data_fetcher: Symbol URAVIDEF not found in NSE Equities index.
2026-05-08 05:52:20,114 [INFO] tradesage.scanner: [2400/2525] scanning... (signals: 395, errors: 370)
2026-05-08 05:52:26,678 [WARNING] src.angel.angel_data_fetcher: Symbol VAISHALI not found in NSE Equities index.
2026-05-08 05:52:34,236 [WARNING] src.angel.angel_data_fetcher: Symbol VALIANTLAB not found in NSE Equities index.
2026-05-08 05:52:41,193 [WARNING] src.angel.angel_data_fetcher: Symbol VASCONEQ not found in NSE Equities index.
2026-05-08 05:53:22,348 [WARNING] src.angel.angel_data_fetcher: Symbol VIKASECO not found in NSE Equities index.
2026-05-08 05:53:22,348 [WARNING] src.angel.angel_data_fetcher: Symbol VIKASLIFE not found in NSE Equities index.
2026-05-08 05:53:29,856 [WARNING] src.angel.angel_data_fetcher: Symbol VINEETLAB not found in NSE Equities index.
2026-05-08 05:53:42,679 [WARNING] src.angel.angel_data_fetcher: Symbol VIRINCHI not found in NSE Equities index.
2026-05-08 05:53:48,320 [WARNING] src.angel.angel_data_fetcher: Symbol VISHWARAJ not found in NSE Equities index.
2026-05-08 05:53:48,321 [WARNING] src.angel.angel_data_fetcher: Symbol VITAL not found in NSE Equities index.
2026-05-08 05:53:49,419 [WARNING] src.angel.angel_data_fetcher: Symbol VIVIMEDLAB not found in NSE Equities index.
2026-05-08 05:53:50,746 [WARNING] src.angel.angel_data_fetcher: Symbol VLEGOV not found in NSE Equities index.
2026-05-08 05:53:57,881 [WARNING] src.angel.angel_data_fetcher: Symbol VMSTMT not found in NSE Equities index.
2026-05-08 05:54:02,462 [WARNING] src.angel.angel_data_fetcher: Symbol VPRPL not found in NSE Equities index.
2026-05-08 05:55:17,767 [INFO] tradesage.scanner: [2500/2525] scanning... (signals: 418, errors: 390)
2026-05-08 05:55:58,162 [WARNING] src.angel.angel_data_fetcher: Symbol ZODIAC not found in NSE Equities index.
2026-05-08 05:56:13,147 [INFO] tradesage.scanner: 📊 Fetch success rate: 84.5% (2134/2525)
2026-05-08 05:56:13,147 [INFO] tradesage.scanner: 
--- Technical Scan Complete. Running Fundamental Filter on top candidates ---
2026-05-08 05:56:27,305 [INFO] src.core.fundamental_analyzer: loading FinBERT NLP model from HuggingFace (Takes ~2GB RAM)...
2026-05-08 05:56:27,634 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-08 05:56:27,658 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/config.json "HTTP/1.1 200 OK"
2026-05-08 05:56:27,685 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/config.json "HTTP/1.1 200 OK"
2026-05-08 05:56:28,026 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/model.safetensors "HTTP/1.1 404 Not Found"
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-05-08 05:56:28,028 [WARNING] huggingface_hub.utils._http: Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-05-08 05:56:28,283 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/model.safetensors.index.json "HTTP/1.1 404 Not Found"
2026-05-08 05:56:28,543 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/pytorch_model.bin "HTTP/1.1 302 Found"
2026-05-08 05:56:28,820 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/xet-read-token/4556d13015211d73dccd3fdd39d39232506f3e43 "HTTP/1.1 200 OK"
2026-05-08 05:56:40,116 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/model.safetensors "HTTP/1.1 404 Not Found"
2026-05-08 05:56:40,629 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert "HTTP/1.1 200 OK"
2026-05-08 05:56:41,031 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/commits/main "HTTP/1.1 200 OK"
2026-05-08 05:56:41,475 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/discussions?p=0 "HTTP/1.1 200 OK"
2026-05-08 05:56:41,763 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/commits/refs%2Fpr%2F29 "HTTP/1.1 200 OK"
2026-05-08 05:56:42,035 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/refs%2Fpr%2F29/model.safetensors.index.json "HTTP/1.1 404 Not Found"
Loading weights:   0%|          | 0/201 [00:00<?, ?it/s]Loading weights: 100%|██████████| 201/201 [00:00<00:00, 6322.79it/s]
2026-05-08 05:56:42,323 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/refs%2Fpr%2F29/model.safetensors "HTTP/1.1 302 Found"
2026-05-08 05:56:42,569 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-08 05:56:42,593 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-08 05:56:42,620 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-08 05:56:42,622 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/xet-read-token/7db323f79b751944bcfa66298ec06977e4518306 "HTTP/1.1 200 OK"
2026-05-08 05:56:42,912 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-05-08 05:56:43,175 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/models/ProsusAI/finbert/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-05-08 05:56:43,430 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/vocab.txt "HTTP/1.1 307 Temporary Redirect"
2026-05-08 05:56:43,460 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/vocab.txt "HTTP/1.1 200 OK"
2026-05-08 05:56:43,497 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/vocab.txt "HTTP/1.1 200 OK"
2026-05-08 05:56:43,787 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/tokenizer.json "HTTP/1.1 404 Not Found"
2026-05-08 05:56:44,065 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/added_tokens.json "HTTP/1.1 404 Not Found"
2026-05-08 05:56:44,356 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/special_tokens_map.json "HTTP/1.1 307 Temporary Redirect"
2026-05-08 05:56:44,400 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/special_tokens_map.json "HTTP/1.1 200 OK"
2026-05-08 05:56:44,448 [INFO] httpx: HTTP Request: GET https://huggingface.co/api/resolve-cache/models/ProsusAI/finbert/4556d13015211d73dccd3fdd39d39232506f3e43/special_tokens_map.json "HTTP/1.1 200 OK"
2026-05-08 05:56:45,157 [INFO] httpx: HTTP Request: HEAD https://huggingface.co/ProsusAI/finbert/resolve/main/chat_template.jinja "HTTP/1.1 404 Not Found"
2026-05-08 05:56:46,310 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating MARALOVER...
2026-05-08 05:56:49,781 [INFO] src.core.fundamental_analyzer:       TV Rating: STRONG_BUY (B:16 S:0 N:10 score:0.615)
2026-05-08 05:56:49,782 [INFO] src.core.fundamental_analyzer:       Sentiment: NO_DATA (score:0.000, headlines:0)
2026-05-08 05:56:49,784 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 62.3/100
2026-05-08 05:56:49,785 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating STLTECH...
2026-05-08 05:56:53,297 [INFO] src.core.fundamental_analyzer:       TV Rating: STRONG_BUY (B:17 S:0 N:9 score:0.654)
2026-05-08 05:56:53,297 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.891, headlines:2)
2026-05-08 05:56:53,298 [INFO] src.core.fundamental_analyzer:       ❌ Rejected: Company is severely overvalued (P/E 386.0 > 150).
2026-05-08 05:56:53,298 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating BLUSPRING...
2026-05-08 05:56:55,278 [INFO] src.core.fundamental_analyzer:       TV Rating: BUY (B:11 S:5 N:10 score:0.231)
2026-05-08 05:56:55,278 [INFO] src.core.fundamental_analyzer:       Sentiment: NEUTRAL (score:0.000, headlines:1)
2026-05-08 05:56:55,278 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 57.6/100
2026-05-08 05:56:55,278 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating COFORGE...
2026-05-08 05:57:06,772 [INFO] src.core.fundamental_analyzer:       TV Rating: BUY (B:12 S:4 N:10 score:0.308)
2026-05-08 05:57:06,773 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.373, headlines:5)
2026-05-08 05:57:06,773 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 70.8/100
2026-05-08 05:57:06,773 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating SOUTHWEST...
2026-05-08 05:57:08,546 [INFO] src.core.fundamental_analyzer:       TV Rating: SELL (B:6 S:11 N:9 score:-0.192)
2026-05-08 05:57:08,548 [INFO] src.core.fundamental_analyzer:       Sentiment: NO_DATA (score:0.000, headlines:0)
2026-05-08 05:57:08,548 [INFO] src.core.fundamental_analyzer:       ❌ Rejected: TradingView consensus is SELL.
2026-05-08 05:57:08,549 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating AEROFLEX...
2026-05-08 05:57:09,699 [INFO] src.core.fundamental_analyzer:       TV Rating: STRONG_BUY (B:17 S:2 N:7 score:0.577)
2026-05-08 05:57:09,700 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.953, headlines:2)
2026-05-08 05:57:09,700 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 80.3/100
2026-05-08 05:57:09,701 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating OMAXAUTO...
2026-05-08 05:57:11,385 [INFO] src.core.fundamental_analyzer:       TV Rating: STRONG_BUY (B:16 S:2 N:8 score:0.538)
2026-05-08 05:57:11,385 [INFO] src.core.fundamental_analyzer:       Sentiment: NO_DATA (score:0.000, headlines:0)
2026-05-08 05:57:11,385 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 60.8/100
2026-05-08 05:57:11,385 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating ONWARDTEC...
2026-05-08 05:57:18,910 [INFO] src.core.fundamental_analyzer:       TV Rating: BUY (B:12 S:4 N:10 score:0.308)
2026-05-08 05:57:18,912 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.951, headlines:2)
2026-05-08 05:57:18,913 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 82.4/100
2026-05-08 05:57:18,913 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating TARACHAND...
2026-05-08 05:57:22,530 [INFO] src.core.fundamental_analyzer:       TV Rating: SELL (B:2 S:15 N:9 score:-0.5)
2026-05-08 05:57:22,532 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.822, headlines:4)
2026-05-08 05:57:22,533 [INFO] src.core.fundamental_analyzer:       ❌ Rejected: TradingView consensus is SELL.
2026-05-08 05:57:22,533 [INFO] src.core.fundamental_analyzer:    [Fundamental Scan] evaluating THERMAX...
2026-05-08 05:57:26,050 [INFO] src.core.fundamental_analyzer:       TV Rating: STRONG_BUY (B:16 S:0 N:10 score:0.615)
2026-05-08 05:57:26,053 [INFO] src.core.fundamental_analyzer:       Sentiment: POSITIVE (score:0.188, headlines:5)
2026-05-08 05:57:26,054 [INFO] src.core.fundamental_analyzer:       ✅ Passed Fundamental Screen! Conviction: 69.6/100
2026-05-08 05:57:26,073 [INFO] tradesage.scanner: 📡 Published: MARALOVER P=0.97 (HIGH)
2026-05-08 05:57:26,075 [INFO] tradesage.scanner:   🟢    MARALOVER  P=0.97  Entry=₹57.46  SL=₹47.96  TP=₹68.54  R:R=1.17  [TV:STRONG_BUY | News:NO_DATA]
2026-05-08 05:57:26,081 [INFO] tradesage.scanner: 📡 Published: BLUSPRING P=0.90 (HIGH)
2026-05-08 05:57:26,083 [INFO] tradesage.scanner:   🟢    BLUSPRING  P=0.90  Entry=₹67.73  SL=₹56.74  TP=₹80.55  R:R=1.17  [TV:BUY | News:NEUTRAL]
2026-05-08 05:57:26,087 [INFO] tradesage.scanner: 📡 Published: COFORGE P=0.90 (HIGH)
2026-05-08 05:57:26,088 [INFO] tradesage.scanner:   🟢      COFORGE  P=0.90  Entry=₹1,324.30  SL=₹1,169.97  TP=₹1,504.36  R:R=1.17  [TV:BUY | News:POSITIVE]
2026-05-08 05:57:26,091 [INFO] tradesage.scanner: 📡 Published: AEROFLEX P=0.84 (HIGH)
2026-05-08 05:57:26,092 [INFO] tradesage.scanner:   🟢     AEROFLEX  P=0.84  Entry=₹409.30  SL=₹358.22  TP=₹468.89  R:R=1.17  [TV:STRONG_BUY | News:POSITIVE]
2026-05-08 05:57:26,095 [INFO] tradesage.scanner: 📡 Published: OMAXAUTO P=0.83 (HIGH)
2026-05-08 05:57:26,096 [INFO] tradesage.scanner:   🟢     OMAXAUTO  P=0.83  Entry=₹235.35  SL=₹200.19  TP=₹276.37  R:R=1.17  [TV:STRONG_BUY | News:NO_DATA]
2026-05-08 05:57:26,097 [INFO] tradesage.scanner: 📡 Published: ONWARDTEC P=0.83 (HIGH)
2026-05-08 05:57:26,098 [INFO] tradesage.scanner:   🟢    ONWARDTEC  P=0.83  Entry=₹265.69  SL=₹219.00  TP=₹320.17  R:R=1.17  [TV:BUY | News:POSITIVE]
2026-05-08 05:57:26,101 [INFO] tradesage.scanner: 📡 Published: THERMAX P=0.83 (HIGH)
2026-05-08 05:57:26,102 [INFO] tradesage.scanner:   🟢      THERMAX  P=0.83  Entry=₹4,684.00  SL=₹4,149.69  TP=₹5,307.36  R:R=1.17  [TV:STRONG_BUY | News:POSITIVE]
2026-05-08 05:57:26,107 [INFO] tradesage.scanner: Skipping MARALOVER - Insufficient capital (₹15.73)
2026-05-08 05:57:26,108 [INFO] tradesage.scanner: Skipping BLUSPRING - Insufficient capital (₹15.73)
2026-05-08 05:57:26,108 [INFO] tradesage.scanner: Skipping COFORGE - Insufficient capital (₹15.73)
2026-05-08 05:57:26,108 [INFO] tradesage.scanner: Skipping AEROFLEX - Insufficient capital (₹15.73)
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: Skipping OMAXAUTO - Insufficient capital (₹15.73)
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: Skipping ONWARDTEC - Insufficient capital (₹15.73)
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: Skipping THERMAX - Insufficient capital (₹15.73)
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: 
────────────────────────────────────────────────────────────
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: SCAN COMPLETE — 7 signals (7 HIGH) | 391 errors | 7871.1s
2026-05-08 05:57:26,109 [INFO] tradesage.scanner: ────────────────────────────────────────────────────────────
2026-05-08 05:57:26,706 [INFO] tradesage.scanner: Next scan in 15 minutes...
2026-05-08 06:12:26,929 [INFO] tradesage.scanner: 
════════════════════════════════════════════════════════════
2026-05-08 06:12:26,939 [INFO] tradesage.scanner: SCAN STARTING — 2026-05-08 11:42:26 IST
2026-05-08 06:12:26,939 [INFO] tradesage.scanner: ════════════════════════════════════════════════════════════
2026-05-08 06:12:42,729 [WARNING] src.angel.angel_data_fetcher: Symbol AAREYDRUGS not found in NSE Equities index.
2026-05-08 06:13:04,024 [WARNING] src.angel.angel_data_fetcher: Symbol ACCURACY not found in NSE Equities index.
